dilirank_name,smiles,is_dili,dili_concern,ltkb_id
Rolapitant hydrochloride,CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OCC2(CCC3(CCC(=O)N3)CN2)C4=CC=CC=C4.O.Cl,0,vNo-DILI-concern,LT03749
Romidepsin,CC=C1C(=O)NC(C(=O)OC2CC(=O)NC(C(=O)NC(CSSCCC=C2)C(=O)N1)C(C)C)C(C)C,0,vNo-DILI-concern,LT00669
Ropinirole hydrochloride,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1.Cl,1,vLess-DILI-concern,LT00990
Rosiglitazone maleate,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3.C(=CC(=O)O)C(=O)O,1,vLess-DILI-concern,LT00140
Rosuvastatin calcium,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)[O-])O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C.[Ca+2],1,vLess-DILI-concern,LT01928
Rubidium chloride rb-82,[Cl-].[Rb+],0,vNo-DILI-concern,LT00928
Safinamide mesylate,CC(C(=O)N)NCC1=CC=C(C=C1)OCC2=CC(=CC=C2)F.CS(=O)(=O)O,0,vNo-DILI-concern,LT03752
Salsalate,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,1,vLess-DILI-concern,LT01684
Sapropterin dihydrochloride,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O.Cl.Cl,0,vNo-DILI-concern,LT01262
Saquinavir mesylate,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(CC3=CC=CC=C3)NC(=O)C(CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O,1,vLess-DILI-concern,LT01746
Sarecycline hydrochloride,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)CN(C)OC.Cl,0,vNo-DILI-concern,LT03753
Saxagliptin hydrochloride,C1C2CC2N(C1C#N)C(=O)C(C34CC5CC(C3)CC(C5)(C4)O)N.Cl,1,vLess-DILI-concern,LT00667
Scopolamine,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,0,vNo-DILI-concern,LT01974
Selegiline hydrochloride,CC(CC1=CC=CC=C1)N(C)CC#C.Cl,0,vNo-DILI-concern,LT01749
Selexipag,CC(C)N(CCCCOCC(=O)NS(=O)(=O)C)C1=CN=C(C(=N1)C2=CC=CC=C2)C3=CC=CC=C3,0,vNo-DILI-concern,LT03755
Semaglutide,CCC(C)C(C(=O)NC(C)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCC(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(=O)N)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC5=CC=CC=C5)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC6=CN=CN6)N,1,vLess-DILI-concern,LT03759
Sertraline hydrochloride,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl.Cl,1,vLess-DILI-concern,LT00625
Setmelanotide acetate,CC1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)N1)NC(=O)C(CCCN=C(N)N)NC(=O)C)C(=O)N)CC2=CNC3=CC=CC=C32)CCCN=C(N)N)CC4=CC=CC=C4)CC5=CN=CN5.CC(=O)O.CC(=O)O.CC(=O)O,0,vNo-DILI-concern,LT03760
Sevelamer hydrochloride,C=CCN.C1C(O1)CCl.Cl,0,vNo-DILI-concern,LT01039
Sibutramine hydrochloride,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C.Cl,1,vLess-DILI-concern,LT00988
Sildenafil citrate,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1,vLess-DILI-concern,LT01033
Simvastatin,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C,1,vLess-DILI-concern,LT00142
Sincalide,CSCCC(C(=O)NCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CC3=CC=CC=C3)C(=O)N)NC(=O)C(CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)C(CC(=O)O)N,0,vNo-DILI-concern,LT00350
Sirolimus,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)O)C)C)O)OC)C)C)C)OC,1,vLess-DILI-concern,LT00443
Sitagliptin phosphate,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N.O.OP(=O)(O)O,1,vLess-DILI-concern,LT01251
Sitaxsentan,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2,1,vMost-DILI-concern,LT02449
Sodium bicarbonate,C(=O)(O)[O-].[Na+],0,vNo-DILI-concern,LT02337
Sodium fluoride f-18,[F-].[Na+],0,vNo-DILI-concern,LT03914
Sodium lactate,CC(C(=O)[O-])O.[Na+],0,vNo-DILI-concern,LT00330
Sodium nitroprusside,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Na+].[Na+].[Fe+2],0,vNo-DILI-concern,LT00880
Sodium oxybate,C(CC(=O)[O-])CO.[Na+],0,vNo-DILI-concern,LT00480
Sodium thiosulfate,[O-]S(=O)(=S)[O-].[Na+].[Na+],0,vNo-DILI-concern,LT00439
Sodium zirconium cyclosilicate,[O-][Si]1(O[Si](O[Si](O1)([O-])[O-])([O-])[O-])[O-].[Na+].[Na+].[Zr+4],0,vNo-DILI-concern,LT03762
Sofosbuvir,CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3,0,vNo-DILI-concern,LT02901
Solifenacin succinate,C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5.C(CC(=O)O)C(=O)O,1,vLess-DILI-concern,LT01191
Solriamfetol hydrochloride,C1=CC=C(C=C1)CC(COC(=O)N)N.Cl,0,vNo-DILI-concern,LT03763
Sorafenib tosylate,CC1=CC=C(C=C1)S(=O)(=O)O.CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,1,vMost-DILI-concern,LT01241
Sorbitol,C(C(C(C(C(CO)O)O)O)O)O,0,vNo-DILI-concern,LT02010
Spironolactone,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,1,vLess-DILI-concern,LT00143
Stavudine,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,1,vMost-DILI-concern,LT00144
Stiripentol,CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O,0,vNo-DILI-concern,LT02728
Streptomycin sulfate,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,0,vNo-DILI-concern,LT00145
Succimer,C(C(C(=O)O)S)(C(=O)O)S,1,vLess-DILI-concern,LT01766
Succinylcholine chloride,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],0,vNo-DILI-concern,LT00749
Sufentanil citrate,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,0,vNo-DILI-concern,LT00920
Sugammadex sodium,C(CSCC1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(O2)C(C9O)O)CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])CSCCC(=O)[O-])O)O)C(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],0,vNo-DILI-concern,LT03224
suloctidil,CCCCCCCCNC(C)C(C1=CC=C(C=C1)SC(C)C)O,1,vMost-DILI-concern,LT01816
Sulfacarbamide,C1=CC(=CC=C1N)S(=O)(=O)NC(=O)N,1,vMost-DILI-concern,LT00699
Sulfadiazine,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,1,vLess-DILI-concern,LT00146
Sulfamethizole,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,1,vLess-DILI-concern,LT01933
Sulfasalazine,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,1,vMost-DILI-concern,LT00147
Sulfathiazole,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,1,vMost-DILI-concern,LT00632
Sulindac,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,1,vMost-DILI-concern,LT00148
Sunitinib malate,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C.C(C(C(=O)O)O)C(=O)O,1,vMost-DILI-concern,LT00565
Suvorexant,CC1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl,0,vNo-DILI-concern,LT03766
Tacrolimus,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,1,vLess-DILI-concern,LT00448
Tadalafil,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,1,vLess-DILI-concern,LT01129
Tafamidis meglumine,CNCC(C(C(C(CO)O)O)O)O.C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl,0,vNo-DILI-concern,LT03576
Tamoxifen citrate,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,1,vMost-DILI-concern,LT00152
Tamsulosin hydrochloride,CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N.Cl,1,vLess-DILI-concern,LT00982
Tapentadol hydrochloride,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C.Cl,0,vNo-DILI-concern,LT00664
Tasosartan,CC1=C2CCC(=O)N(C2=NC(=N1)C)CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5,1,vMost-DILI-concern,LT00687
Tecovirimat,C1C2C1C3C=CC2C4C3C(=O)N(C4=O)NC(=O)C5=CC=C(C=C5)C(F)(F)F,0,vNo-DILI-concern,LT03770
Telithromycin,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C,1,vMost-DILI-concern,LT01944
Telmisartan,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,1,vLess-DILI-concern,LT02063
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,1,vLess-DILI-concern,LT00153
Temsirolimus,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,0,vNo-DILI-concern,LT01261
Tenapanor hydrochloride,CN1CC(C2=C(C1)C(=CC(=C2)Cl)Cl)C3=CC(=CC=C3)S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)C4=CC=CC(=C4)C5CN(CC6=C5C=C(C=C6Cl)Cl)C.Cl.Cl,0,vNo-DILI-concern,LT03773
Teniposide,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O,1,vLess-DILI-concern,LT01786
Tenofovir disoproxil fumarate,CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N=CN=C21)N)OCOC(=O)OC(C)C.C(=CC(=O)O)C(=O)O,1,vLess-DILI-concern,LT02224
Terazosin hydrochloride,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC.O.O.Cl,0,vNo-DILI-concern,LT01787
Terbinafine hydrochloride,CC(C)(C)C#CC=CCN(C)CC1=CC=CC2=CC=CC=C21.Cl,1,vMost-DILI-concern,LT00634
Terbutaline sulfate,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,1,vLess-DILI-concern,LT00877
Teriflunomide,CC(=C(C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F)O,1,vMost-DILI-concern,LT02397
Teriparatide acetate,CCC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC(=O)N)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(CC2=CNC=N2)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(C(C)C)C(=O)NC(CC5=CNC=N5)C(=O)NC(CC(=O)N)C(=O)NC(CC6=CC=CC=C6)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)C)NC(=O)C(CO)N.CC(=O)O.O,1,vLess-DILI-concern,LT00932
Testosterone enanthate,CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,1,vMost-DILI-concern,LT00223
Tetrabamate,CCCCCOC(CN1C(=O)C(C(=O)N(C1=O)CC(COCCCC)OC(=O)N)(CC)C2=CC=CC=C2)OC(=O)N.CCCCOCC(CN1C(=O)C(C(=O)NC1=O)(CC)C2=CC=CC=C2)OC(=O)N.CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,1,vMost-DILI-concern,LT01858
Thalidomide,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,1,vLess-DILI-concern,LT00450
Theophylline sodium glycinate,CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(C(=O)[O-])N.[Na+],0,vNo-DILI-concern,LT00154
Thiabendazole,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,1,vMost-DILI-concern,LT00635
Thiamine hydrochloride,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-],0,vNo-DILI-concern,LT01981
Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,1,vLess-DILI-concern,LT00452
Thioridazine hydrochloride,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC.Cl,1,vLess-DILI-concern,LT00451
Thiotepa,C1CN1P(=S)(N2CC2)N3CC3,1,vLess-DILI-concern,LT01804
Thyrotropin alfa,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N,0,vNo-DILI-concern,LT00751
Ticagrelor,CCCSC1=NC(=C2C(=N1)N(N=N2)C3CC(C(C3O)O)OCCO)NC4CC4C5=CC(=C(C=C5)F)F,0,vNo-DILI-concern,LT02413
Ticlopidine hydrochloride,C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl.Cl,1,vMost-DILI-concern,LT00227
Ticrynafen,C1=CSC(=C1)C(=O)C2=C(C(=C(C=C2)OCC(=O)O)Cl)Cl,1,vMost-DILI-concern,LT00636
Tigecycline,CC(C)(C)NCC(=O)NC1=CC(=C2CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C,1,vMost-DILI-concern,LT01222
Tilbroquinol,CC1=CC(=C(C2=C1C=CC=N2)O)Br,1,vMost-DILI-concern,LT00691
Tiludronate disodium,C1=CC(=CC=C1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl.[Na+].[Na+],0,vNo-DILI-concern,LT00998
Tinidazole,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,1,vLess-DILI-concern,LT00637
Tipranavir,CCCC1(CC(=C(C(=O)O1)C(CC)C2=CC(=CC=C2)NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)O)CCC4=CC=CC=C4,1,vMost-DILI-concern,LT01220
Tirofiban hydrochloride,CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O.Cl,0,vNo-DILI-concern,LT01037
Tizanidine hydrochloride,C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl.Cl,1,vMost-DILI-concern,LT00155
Tolazamide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,1,vLess-DILI-concern,LT00266
Tolcapone,CC1=CC=C(C=C1)C(=O)C2=CC(=C(C(=C2)O)O)[N+](=O)[O-],1,vMost-DILI-concern,LT00156
Tolmetin sodium,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].[Na+],1,vLess-DILI-concern,LT01820
Tolrestat,CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC,1,vMost-DILI-concern,LT01822
Tolterodine tartrate,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2.C(C(C(=O)O)O)(C(=O)O)O,1,vLess-DILI-concern,LT01011
Tolvaptan,CC1=CC=CC=C1C(=O)NC2=CC(=C(C=C2)C(=O)N3CCCC(C4=C3C=CC(=C4)Cl)O)C,1,vMost-DILI-concern,LT00661
Topiramate,CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C,1,vLess-DILI-concern,LT00455
Topotecan hydrochloride,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O.Cl,0,vNo-DILI-concern,LT01824
Tramadol hydrochloride,CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O.Cl,1,vLess-DILI-concern,LT01827
Trametinib dimethyl sulfoxide,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5.CS(=O)C,1,vLess-DILI-concern,LT02903
Trandolapril,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCCC3CC2C(=O)O,1,vLess-DILI-concern,LT01828
Tranexamic acid,C1CC(CCC1CN)C(=O)O,0,vNo-DILI-concern,LT00923
Tranylcypromine sulfate,C1C(C1N)C2=CC=CC=C2.C1C(C1N)C2=CC=CC=C2.OS(=O)(=O)O,1,vLess-DILI-concern,LT01829
Trazodone hydrochloride,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl.Cl,1,vLess-DILI-concern,LT01830
Tretinoin,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,1,vLess-DILI-concern,LT00338
Triacetyldiphenolisatin,CC(=O)N1C2=CC=CC=C2C(C1=O)(C3=CC=C(C=C3)OC(=O)C)C4=CC=C(C=C4)OC(=O)C,1,vMost-DILI-concern,LT00700
Triamterene,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,1,vLess-DILI-concern,LT01833
Trientine hydrochloride,C(CNCCNCCN)N.Cl.Cl,0,vNo-DILI-concern,LT00375
Trifluoperazine hydrochloride,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F.Cl.Cl,1,vLess-DILI-concern,LT00457
Triheptanoin,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,0,vNo-DILI-concern,LT03777
Trihexyphenidyl hydrochloride,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O.Cl,0,vNo-DILI-concern,LT01839
Trimethoprim,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,1,vLess-DILI-concern,LT01842
Triprolidine hydrochloride,CC1=CC=C(C=C1)C(=CCN2CCCC2)C3=CC=CC=N3.Cl,0,vNo-DILI-concern,LT00798
Triptorelin pamoate,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C(CC4=CC=C(C=C4)O)NC(=O)C(CO)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CC7=CN=CN7)NC(=O)C8CCC(=O)N8.C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)O)O)O)C(=O)O,1,vLess-DILI-concern,LT00460
Troglitazone,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,1,vMost-DILI-concern,LT00168
Trospium chloride,C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-],0,vNo-DILI-concern,LT00516
Trovafloxacin mesylate,CS(=O)(=O)O.C1C2C(C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,1,vMost-DILI-concern,LT00645
Tyramine,C1=CC(=CC=C1CCN)O,0,vNo-DILI-concern,LT02356
Ubrogepant,CC1C(CC(C(=O)N1CC(F)(F)F)NC(=O)C2=CC3=C(CC4(C3)C5=C(NC4=O)N=CC=C5)N=C2)C6=CC=CC=C6,0,vNo-DILI-concern,LT03780
Ulipristal acetate,CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)OC(=O)C,1,vLess-DILI-concern,LT02443
Umeclidinium bromide,C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5.[Br-],0,vNo-DILI-concern,LT03782
Uridine triacetate,CC(=O)OCC1C(C(C(O1)N2C=CC(=O)NC2=O)OC(=O)C)OC(=O)C,0,vNo-DILI-concern,LT03784
Urofollitropin,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,0,vNo-DILI-concern,LT00929
Urokinase,CC(C)OC(=O)NC1=CC2=C(C=C1)N=C(N2)C3=CSC=N3,0,vNo-DILI-concern,LT01229
Valaciclovir,CC(C)C(C(=O)OCCOCN1C=NC2=C1N=C(NC2=O)N)N,1,vLess-DILI-concern,LT01856
Valdecoxib,CC1=C(C(=NO1)C2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)N,1,vLess-DILI-concern,LT01971
Valproic acid,CCCC(CCC)C(=O)O,1,vMost-DILI-concern,LT00160
Valsartan,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O,1,vLess-DILI-concern,LT01857
Vancomycin hydrochloride,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O.Cl,1,vLess-DILI-concern,LT00161
Varenicline tartrate,C1C2CNCC1C3=CC4=NC=CN=C4C=C23.C(C(C(=O)O)O)(C(=O)O)O,1,vLess-DILI-concern,LT01242
Vecuronium bromide,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-],0,vNo-DILI-concern,LT00916
Vemurafenib,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,1,vLess-DILI-concern,LT02435
Venetoclax,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,1,vLess-DILI-concern,LT03786
Venlafaxine hydrochloride,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O.Cl,1,vLess-DILI-concern,LT00174
Verapamil hydrochloride,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC.Cl,1,vLess-DILI-concern,LT00332
Vericiguat,COC(=O)NC1=C(N=C(N=C1N)C2=NN(C3=C2C=C(C=N3)F)CC4=CC=CC=C4F)N,0,vNo-DILI-concern,LT03787
Vibegron,C1CC(NC1CC2=CC=C(C=C2)NC(=O)C3CCC4=NC=CC(=O)N34)C(C5=CC=CC=C5)O,0,vNo-DILI-concern,LT03788
Vilazodone hydrochloride,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N.Cl,0,vNo-DILI-concern,LT02391
